hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence
0,230,1,5,5,1,4,1,1
1,220,0,5,1,1,1,5,2
2,230,2,5,4,1,2,1,1
3,230,2,5,3,2,1,1,2
4,220,2,5,4,2,2,1,1
5,220,1,5,5,1,4,1,1
6,220,1,5,1,2,1,5,2
7,220,2,5,4,2,2,1,1
8,220,1,5,5,1,4,1,1
9,220,2,5,3,1,1,2,2
10,220,1,5,1,1,1,5,2
11,220,2,5,4,2,2,1,1
12,220,2,5,3,1,1,1,1
13,220,1,5,2,1,1,1,2
14,220,2,5,1,1,1,5,2
15,220,0,5,1,2,1,5,2
16,230,2,5,3,1,1,1,1
17,220,1,5,2,2,1,1,2
18,220,1,5,5,1,4,1,1
19,230,1,5,5,1,4,1,1
20,30,1,5,3,2,1,1,1
21,220,2,5,1,1,1,5,2
22,220,2,5,1,1,1,5,2
23,30,1,5,4,1,2,1,1
24,30,1,5,4,2,2,2,1
25,220,1,5,3,2,1,3,2
26,30,1,5,5,1,4,1,1
27,220,2,5,3,1,1,2,2
28,220,2,5,1,1,1,5,2
29,220,1,5,3,1,1,3,1
30,220,1,5,4,2,2,1,1
31,220,3,5,3,1,1,1,1
32,230,3,5,4,2,1,2,1
33,220,1,5,5,1,4,1,1
34,230,1,5,3,2,1,1,1
35,220,1,5,1,1,1,5,2
36,220,5,5,5,1,4,1,1
37,230,5,5,2,2,1,1,2
38,220,5,5,5,1,4,1,1
39,220,2,5,5,1,4,1,1
40,220,2,5,1,2,1,5,2
41,220,2,5,5,1,4,1,1
42,220,1,5,3,1,1,1,1
43,220,2,5,1,2,1,5,2
44,220,1,5,1,1,1,5,2
45,30,2,5,4,1,2,1,1
46,220,2,5,1,1,1,5,2
47,220,2,5,3,1,1,3,1
48,220,1,5,1,2,1,5,2
49,220,3,5,5,2,2,1,1
50,220,2,5,5,2,2,1,1
51,220,2,5,2,2,1,1,2
52,220,2,5,4,1,1,1,1
53,220,1,5,1,1,1,5,2
54,220,2,5,5,2,1,1,1
55,220,2,5,5,1,2,1,1
56,220,1,5,5,1,2,1,1
57,220,1,5,3,2,1,2,1
58,220,1,5,5,2,1,1,1
59,30,1,5,1,2,1,5,2
60,220,1,5,1,1,1,5,2
61,220,1,5,5,1,2,1,1
62,220,2,5,4,1,1,2,1
63,220,1,5,3,2,1,3,2
64,220,3,5,5,2,1,1,1
65,30,2,5,4,2,2,1,1
66,30,1,5,5,1,2,1,1
67,220,1,5,5,1,2,1,1
68,220,1,5,5,1,2,1,1
69,220,3,5,1,2,1,5,2
70,220,3,5,3,2,1,1,2
71,220,2,5,4,1,1,1,1
72,220,1,5,4,1,1,2,1
73,220,1,5,5,2,1,1,1
74,30,1,5,5,1,2,1,1
75,30,2,5,4,1,1,1,1
76,30,3,5,4,1,1,1,1
77,220,3,5,5,1,2,1,1
78,220,3,5,5,2,1,1,1
79,220,1,5,1,2,1,5,2
80,220,0,5,2,1,1,1,2
81,220,0,5,3,1,1,1,1
82,220,0,5,4,2,1,1,1
83,220,1,5,1,1,1,5,2
84,220,2,5,1,1,1,5,2
85,220,1,5,1,1,1,5,2
86,220,1,5,5,1,2,1,1
87,220,1,5,1,1,1,5,2
88,220,1,5,3,1,1,1,1
89,220,1,5,1,1,1,5,2
90,220,2,5,1,2,1,5,2
91,220,2,5,1,2,1,5,2
92,30,1,5,1,2,1,5,2
93,30,2,5,1,2,1,5,2
94,220,1,5,3,2,1,1,1
95,220,1,5,1,1,1,5,2
96,220,2,5,5,1,2,1,1
97,220,2,5,5,2,2,2,1
98,220,2,5,5,1,2,1,1
99,220,2,5,1,1,1,5,2
100,220,2,5,5,2,2,2,1
101,220,0,5,3,2,1,1,1
102,220,0,5,2,2,1,3,2
103,220,0,5,5,2,4,2,1
104,220,1,5,3,1,1,1,2
105,220,1,5,5,2,4,2,1
106,220,1,5,5,2,4,2,1
107,220,0,5,3,1,1,1,2
108,220,1,5,1,1,1,5,2
109,220,2,5,5,1,2,1,1
110,220,1,5,5,1,2,1,1
111,220,1,5,1,1,1,5,2
112,220,1,5,5,1,2,1,1
113,220,0,5,4,2,1,1,1
114,220,0,5,4,2,1,1,1
115,220,0,5,3,2,1,1,2
116,230,2,5,2,2,1,3,2
117,220,1,5,3,1,1,1,1
118,220,2,5,5,2,4,2,1
119,220,2,5,5,1,2,1,1
120,220,2,5,4,1,1,2,1
121,30,2,5,1,2,1,5,2
122,220,2,5,5,1,2,1,1
123,220,3,5,5,1,2,1,1
124,220,4,5,5,1,2,1,1
125,220,3,5,4,1,1,2,1
126,220,1,5,2,2,1,1,2
127,30,1,5,5,1,2,1,1
128,30,2,5,4,1,1,1,1
129,220,2,5,4,1,1,5,2
130,220,3,5,2,2,1,3,2
131,220,2,5,5,1,2,1,1
