hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence
0,10,1,1,6,2,3,4,2
1,10,1,1,6,2,3,4,1
2,10,1,1,6,2,3,4,1
3,10,0,1,6,2,3,4,1
4,10,1,1,6,2,4,4,1
5,10,1,1,6,2,4,4,1
6,10,1,1,6,2,4,4,1
7,10,1,1,6,2,4,4,1
8,10,0,1,6,2,4,4,1
9,10,0,1,6,2,4,4,1
10,10,0,1,6,2,4,4,1
11,10,1,1,6,2,1,4,1
12,10,1,1,6,1,2,4,1
13,10,0,1,6,2,1,4,1
14,10,0,1,6,2,1,4,1
15,10,0,1,6,2,4,4,1
16,10,0,1,6,1,4,4,1
17,10,1,1,6,1,4,4,1
18,10,1,1,6,1,4,1,1
19,10,0,1,6,1,4,4,1
20,10,0,1,6,1,4,4,1
21,10,1,1,6,1,4,4,1
22,10,1,1,6,1,3,4,1
23,10,1,1,6,1,4,4,1
24,10,1,1,6,1,2,4,1
25,10,1,1,6,1,2,4,1
26,10,1,1,6,1,4,4,1
27,10,1,1,6,1,4,4,1
28,10,1,1,6,1,3,4,2
29,10,1,1,6,1,3,4,2
30,10,1,1,6,1,3,4,2
31,10,0,1,6,1,3,4,2
32,10,1,1,6,1,4,4,2
33,10,1,1,6,1,4,4,2
34,10,0,1,6,1,4,4,2
35,10,1,1,6,1,4,4,2
36,10,1,1,6,2,3,4,2
37,10,1,1,6,2,3,4,2
38,10,0,1,6,2,3,4,2
39,10,0,1,6,2,3,4,2
40,10,0,1,6,2,3,4,2
41,10,0,1,6,2,3,4,2
42,10,1,1,6,2,3,4,2
43,10,0,1,6,2,3,4,2
44,10,0,1,6,2,3,4,2
45,10,0,1,6,2,3,4,2
46,10,1,1,6,2,3,4,2
47,10,1,1,6,2,3,4,2
48,10,0,1,6,2,1,4,2
49,10,2,1,6,2,3,4,2
50,10,2,1,6,2,3,4,2
51,10,2,1,6,2,3,4,1
52,10,1,1,6,2,1,4,1
53,10,1,1,6,2,1,4,1
54,10,1,1,6,2,1,4,1
55,10,1,1,5,2,1,4,1
56,10,4,1,6,2,1,4,1
57,10,4,1,6,2,1,4,1
58,10,4,1,6,2,4,4,1
59,10,0,1,6,2,4,4,1
60,10,1,1,6,2,3,4,1
61,10,1,1,6,2,3,4,1
62,10,0,1,6,2,3,4,1
63,10,0,1,6,1,3,4,1
64,10,0,1,6,1,3,4,1
65,10,3,1,6,1,3,4,1
66,10,3,1,6,1,3,4,1
67,10,3,1,5,2,2,4,1
68,10,1,1,5,2,2,1,1
69,10,0,1,5,2,2,1,1
70,10,0,1,5,1,2,1,1
71,10,0,1,5,1,3,1,1
72,10,1,1,5,1,3,1,1
73,10,2,1,5,1,3,1,1
74,10,0,1,5,1,2,1,1
75,10,1,1,5,1,2,1,1
76,10,1,1,5,1,1,1,1
77,10,1,1,4,1,1,1,1
78,10,1,1,4,2,1,1,1
79,10,1,1,4,1,1,1,1
80,10,0,1,4,1,1,1,1
81,10,0,1,4,2,1,1,2
82,10,0,1,4,2,1,1,2
83,10,0,1,4,2,1,1,2
84,10,0,1,4,1,1,1,2
85,10,1,1,5,1,1,1,2
86,10,0,1,5,1,1,1,2
87,10,0,1,5,1,1,1,1
88,10,1,1,5,1,1,1,1
89,10,0,1,5,1,1,1,1
90,10,0,1,5,1,1,1,1
91,10,0,1,5,2,1,1,1
92,10,1,1,5,2,1,1,1
93,10,1,1,5,2,1,1,2
94,10,1,1,5,2,1,1,2
95,10,0,1,5,2,1,1,2
96,10,0,1,5,2,3,2,2
